Date,Transect,Meter,habitat.type,bare.ground,rock,gr.lf.gram,gr.lf.forbs,seed,br.lf.gram,br.lf.forbs,gr.stem.gram,gr.stem.forbs,br.stem.gram,br.stem.forbs,shrub.green,shrub.brown,height,ht.cat
9/8/2015,8,22,shrubland,0,0,3,6,0,1,0,0,0,0,1,0,1,69.6,s
9/8/2015,8,23,shrubland,0,0,5,2,0,0,0,1,1,0,0,0,0,8,grass
9/8/2015,8,24,shrubland,0,0,1,0,0,0,2,0,0,0,0,0,0,0.2,forb
9/8/2015,8,25,shrubland,0,0,5,0,0,2,0,0,0,1,0,0,0,15,grass
9/8/2015,19,1,grassland,0,0,2,3,0,0,1,0,0,0,0,0,0,4.4,grass
9/8/2015,19,2,grassland,0,0,0,5,0,0,0,0,1,0,0,0,0,1.6,forb
9/8/2015,19,3,grassland,0,0,3,5,0,0,0,0,1,0,0,0,0,13.2,forb
9/8/2015,19,4,grassland,0,0,1,4,0,0,0,0,1,0,0,1,0,21.2,s
9/8/2015,19,5,grassland,0,0,0,5,0,0,1,2,0,0,0,0,0,5,forb
9/8/2015,19,6,grassland,0,0,1,2,1,0,0,0,0,0,0,0,0,5.4,grass
9/8/2015,19,7,grassland,0,0,3,5,0,0,0,0,0,0,0,0,0,2.4,forb
9/8/2015,19,8,grassland,0,0,0,4,0,1,1,0,1,0,1,0,0,10.5,forb
9/8/2015,19,9,grassland,0,0,2,5,1,0,0,0,1,0,0,0,0,2.5,grass
9/8/2015,19,10,grassland,0,0,3,4,0,1,0,0,0,0,0,0,0,7.8,grass
9/8/2015,19,11,grassland,0,0,1,4,0,0,0,0,2,0,2,0,0,9,forb
9/8/2015,19,12,grassland,0,0,0,3,0,0,0,0,2,0,1,0,0,4.6,forb
9/8/2015,19,13,grassland,0,0,0,6,0,1,0,1,2,0,0,0,0,5.6,forb
9/8/2015,19,14,grassland,0,0,2,2,0,0,0,1,1,0,0,0,0,6,grass
9/8/2015,19,15,grassland,0,0,2,6,0,0,1,0,0,0,0,0,0,2.6,grass
9/8/2015,19,16,grassland,0,0,1,3,0,1,0,0,0,0,0,0,0,6,grass
9/8/2015,19,17,grassland,0,0,3,7,0,1,0,0,0,0,0,0,0,7.4,grass
9/8/2015,19,18,grassland,0,0,2,5,0,1,0,0,1,0,0,0,0,5.6,forb
9/8/2015,19,19,grassland,0,0,0,5,0,0,0,0,0,0,0,0,0,5,forb
9/8/2015,19,20,grassland,0,0,4,2,0,0,0,0,1,0,0,0,0,2.5,grass
9/8/2015,19,21,grassland,0,0,5,4,0,0,0,0,0,0,0,0,0,4.7,grass
9/8/2015,19,22,grassland,0,0,2,4,0,1,0,0,0,0,0,0,0,3.8,forb
9/8/2015,19,23,grassland,0,0,0,7,0,0,0,0,1,0,0,0,0,20.8,forb
9/8/2015,19,24,grassland,0,0,3,2,0,1,1,0,1,0,0,0,0,7.4,forb
9/8/2015,19,25,grassland,0,0,0,5,0,1,0,0,1,0,0,0,0,4.8,grass
9/9/2015,9,1,grassland,0,0,6,3,0,5,0,0,1,2,0,0,0,13.8,grass
9/9/2015,9,2,grassland,0,0,0,2,0,1,0,0,0,0,0,0,0,2.6,grass
9/9/2015,9,3,grassland,0,0,1,4,0,3,0,0,0,0,0,0,0,9.8,grass
9/9/2015,9,4,grassland,0,0,5,1,0,3,0,0,0,0,0,0,0,14.4,grass
9/9/2015,9,5,grassland,0,0,0,6,0,0,0,0,0,0,0,0,0,7.2,forb
9/9/2015,9,6,grassland,0,0,1,7,0,0,0,0,0,0,0,0,0,12.3,grass
9/9/2015,9,7,grassland,0,0,1,7,0,0,0,0,1,1,0,0,0,20.2,forb
9/9/2015,9,8,grassland,0,0,0,2,0,2,0,0,0,1,0,0,0,0.6,forb
9/9/2015,9,9,grassland,0,0,0,8,0,2,0,0,1,0,0,0,0,6.4,forb
9/9/2015,9,10,grassland,0,0,1,4,0,0,0,0,0,0,0,0,0,1.4,grass
9/9/2015,9,11,grassland,0,0,1,6,0,1,0,0,0,0,0,0,0,4.5,grass
9/9/2015,9,12,grassland,0,0,4,1,0,7,0,0,0,0,0,0,0,15,grass
9/9/2015,9,13,grassland,0,0,3,3,0,2,0,1,1,0,0,0,0,7,grass
9/9/2015,9,14,grassland,0,0,2,5,0,3,0,0,0,0,0,0,0,11.8,grass
9/9/2015,9,15,grassland,0,0,5,3,0,6,0,0,0,0,0,0,0,10.8,grass
9/9/2015,9,16,grassland,0,0,5,3,0,0,0,0,1,0,0,0,0,10.5,grass
9/9/2015,9,17,grassland,0,0,4,6,0,0,0,0,0,1,0,0,0,5.3,grass
9/9/2015,9,18,grassland,0,0,4,0,1,1,0,0,0,0,0,0,0,13.8,grass
9/9/2015,9,19,grassland,0,0,4,3,0,2,0,0,0,0,0,0,0,13.2,grass
9/9/2015,9,20,grassland,0,0,3,1,0,3,0,0,0,0,0,0,0,11,grass
9/9/2015,9,21,grassland,0,0,8,4,0,1,0,0,0,1,0,0,0,21.3,grass
9/9/2015,9,22,grassland,0,0,3,4,0,5,0,0,0,0,0,0,0,13.2,grass
9/9/2015,9,23,grassland,0,0,5,0,0,4,0,0,0,1,0,0,0,20.5,grass
9/9/2015,9,24,grassland,0,0,5,4,0,0,0,1,1,0,0,0,0,13.2,grass
9/9/2015,9,25,grassland,0,0,11,0,0,10,0,0,0,0,0,0,0,16,grass
9/9/2015,14,1,shrubland,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,
9/9/2015,14,2,shrubland,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,
9/9/2015,14,3,shrubland,0,0,2,3,0,0,2,0,0,0,2,0,0,31.7,forb
9/9/2015,14,4,shrubland,0,0,2,1,0,0,0,0,0,0,0,0,0,3.7,grass
9/9/2015,14,5,shrubland,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,
9/9/2015,14,6,shrubland,0,0,3,4,0,0,0,0,1,0,0,0,0,4.5,forb
9/9/2015,14,7,shrubland,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,
9/9/2015,14,8,shrubland,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,
9/9/2015,14,9,shrubland,0,0,0,2,0,1,0,0,1,0,0,0,0,18.7,forb
9/9/2015,14,10,shrubland,0,0,0,4,0,0,0,0,2,0,0,0,0,4.4,forb
9/9/2015,14,11,shrubland,0,0,1,6,0,0,0,0,2,0,0,0,0,3.6,grass
9/9/2015,14,12,shrubland,0,0,2,6,0,0,0,0,1,0,0,0,0,4.7,forb
9/9/2015,14,13,shrubland,0,0,1,7,0,0,0,0,0,0,0,0,0,1,forb
9/9/2015,14,14,shrubland,0,0,2,5,0,0,0,0,0,0,0,0,0,19,grass
9/9/2015,14,15,shrubland,0,0,2,7,0,0,0,0,3,0,0,0,0,18.2,forb
9/9/2015,14,16,shrubland,0,0,1,9,0,1,0,0,2,0,0,0,0,3.6,forb
9/9/2015,14,17,shrubland,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,
9/9/2015,14,18,shrubland,0,0,0,3,0,0,0,0,0,0,0,0,0,0.4,forb
9/9/2015,14,19,shrubland,0,0,0,4,0,1,0,0,0,0,0,0,0,13.7,grass
9/9/2015,14,20,shrubland,0,0,0,1,0,0,0,0,0,0,0,0,0,2.2,forb
9/9/2015,14,21,shrubland,0,0,2,2,0,0,0,0,2,0,0,0,0,5,forb
9/9/2015,14,22,shrubland,0,0,0,7,0,0,0,0,1,0,0,0,0,3.3,forb
9/9/2015,14,23,shrubland,0,0,1,4,0,0,2,0,1,0,0,0,0,5.7,forb
9/9/2015,14,24,shrubland,0,0,0,6,0,0,0,0,1,0,0,0,0,4,forb
9/9/2015,14,25,shrubland,0,0,0,13,0,0,0,0,11,0,0,0,0,20,forb
9/9/2015,20,1,shrubland,0,0,0,4,0,0,0,0,2,0,0,0,0,0.6,forb
9/9/2015,20,2,shrubland,0,0,0,3,0,0,0,0,1,0,0,0,0,3.5,forb
9/9/2015,20,3,shrubland,0,0,3,6,0,1,0,0,1,0,0,0,0,10.7,grass
9/9/2015,20,4,shrubland,0,0,0,8,0,0,0,0,0,0,0,0,0,6.2,forb
9/9/2015,20,5,shrubland,0,0,1,6,0,0,0,0,0,0,0,0,0,8.5,grass
9/9/2015,20,6,shrubland,0,0,0,5,0,1,0,0,2,0,0,0,0,8.4,grass
9/9/2015,20,7,shrubland,0,0,4,7,0,0,1,0,2,0,0,0,0,25.8,grass
9/9/2015,20,8,shrubland,0,0,2,7,1,1,0,0,1,0,0,0,0,11,grass
9/9/2015,20,9,shrubland,0,0,1,11,0,0,0,0,0,0,0,0,0,4.8,grass
9/9/2015,20,10,shrubland,0,0,9,0,0,10,0,0,0,0,0,0,0,31.6,grass
9/9/2015,20,11,shrubland,0,0,3,12,0,0,0,0,0,0,0,0,0,7,grass
9/9/2015,20,12,shrubland,0,0,0,9,0,0,0,0,0,0,1,0,0,1.6,forb
9/9/2015,20,13,shrubland,0,0,3,7,0,0,0,0,0,0,0,0,0,15.6,grass
9/9/2015,20,14,shrubland,0,0,0,6,0,1,0,0,0,0,0,0,0,4.2,grass
9/9/2015,20,15,shrubland,0,0,4,0,0,4,0,0,0,0,0,0,0,11.8,grass
9/9/2015,20,16,shrubland,0,0,1,8,0,0,0,0,0,0,0,0,0,5.8,grass
9/9/2015,20,17,shrubland,0,0,2,6,0,0,0,0,0,0,0,0,0,10.5,grass
9/9/2015,20,18,shrubland,0,0,1,6,0,0,0,0,0,0,0,0,0,1.4,grass
9/9/2015,20,19,shrubland,0,0,5,2,0,2,0,0,1,0,0,0,0,14,grass
9/9/2015,20,20,shrubland,0,0,5,1,0,0,0,0,0,0,0,0,0,5,grass
9/9/2015,20,21,shrubland,0,0,3,3,0,7,0,0,0,0,0,0,0,11.3,grass
9/9/2015,20,22,shrubland,0,0,1,4,0,0,0,0,1,0,2,0,0,5.4,grass
9/9/2015,20,23,shrubland,0,0,5,1,0,1,0,0,0,0,0,0,0,7.2,grass
9/9/2015,20,24,shrubland,0,0,6,2,0,0,0,0,0,0,0,0,0,4.3,grass
9/9/2015,20,25,shrubland,0,0,3,4,0,0,0,0,0,0,0,0,0,4.3,grass
9/9/2015,21,1,forest,0,0,3,6,0,0,0,0,1,0,0,0,0,6.7,grass
9/9/2015,21,2,forest,0,0,4,3,0,0,1,0,0,0,3,0,0,7.2,grass
9/9/2015,21,3,forest,0,0,6,2,0,0,0,0,0,0,0,0,0,19.2,grass
9/9/2015,21,4,forest,0,0,0,5,0,0,1,0,5,0,3,0,0,20.2,forb
9/9/2015,21,5,forest,0,0,0,7,0,0,0,0,0,0,2,0,0,25.6,forb
9/9/2015,21,6,forest,0,0,0,4,0,0,3,0,0,0,1,0,0,19,forb
9/9/2015,21,7,forest,0,0,0,3,0,0,1,0,1,0,0,0,0,19.2,forb
9/9/2015,21,8,forest,0,0,0,2,0,0,0,0,1,0,0,0,0,9.2,forb
9/9/2015,21,9,forest,0,0,0,3,0,0,0,0,3,0,0,0,0,21.8,forb
9/9/2015,21,10,forest,0,0,1,6,0,0,0,0,1,0,0,0,0,11.8,forb
9/9/2015,21,11,forest,0,0,3,2,0,0,0,0,1,0,0,0,0,7,forb
9/9/2015,21,12,forest,0,0,1,3,0,0,0,0,1,0,0,0,0,3.6,forb
9/9/2015,21,13,forest,0,0,2,4,0,0,1,0,0,0,0,0,0,21,forb
9/9/2015,21,14,forest,0,0,6,3,0,0,0,0,0,0,0,0,0,21.8,forb
9/9/2015,21,15,forest,0,0,1,4,0,0,0,0,2,0,0,1,0,39.4,s
9/9/2015,21,16,forest,0,0,2,6,0,0,0,0,1,0,0,0,0,15.2,forb
9/9/2015,21,17,forest,0,0,2,0,0,0,0,0,0,0,0,0,0,3,grass
9/9/2015,21,18,forest,0,0,2,1,0,0,1,0,1,0,0,0,0,6.2,forb
9/9/2015,21,19,forest,0,0,2,1,0,0,1,0,2,0,0,0,0,5.5,forb
9/9/2015,21,20,forest,0,0,3,3,0,1,0,0,2,0,0,0,0,14.8,forb
9/9/2015,21,21,forest,0,0,1,0,0,0,1,0,1,0,0,0,0,1.5,forb
9/9/2015,21,22,forest,0,0,0,3,0,0,0,0,3,0,0,0,0,16.5,forb
9/9/2015,21,23,forest,0,0,1,2,0,0,0,0,3,0,0,0,0,25.5,forb
9/9/2015,21,24,forest,0,0,1,2,0,0,1,0,0,0,0,0,0,9.2,forb
9/9/2015,21,25,forest,0,0,1,0,0,0,0,0,2,0,0,0,0,15.8,forb
9/9/2015,27,1,forest,0,0,1,5,0,0,0,0,0,0,0,0,0,0.5,grass
9/9/2015,27,2,forest,0,0,2,0,0,8,0,0,0,2,0,0,0,32,grass
9/9/2015,27,3,forest,0,0,5,0,0,17,0,0,0,0,1,0,0,23.4,grass
9/9/2015,27,4,forest,0,0,7,2,0,4,0,0,0,0,0,0,0,28.6,grass
9/9/2015,27,5,forest,0,0,1,0,0,2,0,0,0,0,0,0,0,6.5,grass
9/9/2015,27,6,forest,0,0,1,0,0,7,0,0,0,0,0,0,0,10,grass
9/9/2015,27,7,forest,0,0,7,8,0,3,0,0,0,0,3,0,0,28.2,grass
9/9/2015,27,8,forest,0,0,5,1,0,8,0,0,1,0,2,0,0,25.6,forb
9/9/2015,27,9,forest,0,0,1,0,0,6,0,0,0,0,4,0,0,7.2,grass
9/9/2015,27,10,forest,0,0,5,2,0,4,0,1,1,0,0,0,0,16,grass
9/9/2015,27,11,forest,0,0,3,0,0,12,0,0,0,0,0,0,0,35.8,grass
9/9/2015,27,12,forest,0,0,2,5,0,1,0,0,1,0,2,0,1,7.9,grass
9/9/2015,27,13,forest,0,0,2,0,0,8,0,0,0,2,0,0,0,50.1,s
9/9/2015,27,14,forest,0,0,3,3,0,4,0,0,0,0,0,0,0,11.6,grass
9/9/2015,27,15,forest,0,0,2,0,0,8,0,0,0,0,0,0,0,46.9,grass
9/9/2015,27,16,forest,0,0,9,4,1,2,0,0,1,0,0,0,0,33.4,grass
9/9/2015,27,17,forest,0,0,3,4,0,6,1,0,0,0,0,0,0,15.6,grass
9/9/2015,27,18,forest,0,0,3,11,0,26,0,0,0,2,4,0,0,72,forb
9/9/2015,27,19,forest,0,0,2,1,0,4,0,0,1,0,0,0,0,13.3,grass
9/9/2015,27,20,forest,0,0,4,1,0,7,0,0,0,0,0,0,0,54.6,grass
9/9/2015,27,21,forest,0,0,0,0,0,2,0,0,0,0,0,0,0,1.3,grass
9/9/2015,27,22,forest,0,0,3,1,0,3,0,0,0,0,0,0,1,184,s
9/9/2015,27,23,forest,0,0,3,1,0,6,1,0,0,0,1,0,0,13.3,grass
9/9/2015,27,24,forest,0,0,18,2,0,5,0,0,1,0,0,1,0,113.6,s
9/9/2015,27,25,forest,0,0,8,0,0,16,0,0,0,0,0,0,0,37.2,grass
9/10/2015,10,1,shrubland,0,0,2,5,0,0,0,0,0,0,0,0,0,3.7,forb
9/10/2015,10,2,shrubland,0,0,3,2,0,0,0,0,0,0,0,0,0,2.6,grass
9/10/2015,10,3,shrubland,0,0,6,1,0,0,0,0,0,0,0,0,0,3,grass
9/10/2015,10,4,shrubland,0,0,4,0,0,1,1,0,0,0,0,0,0,4.1,grass
9/10/2015,10,5,shrubland,0,0,0,1,0,1,0,1,0,0,0,0,0,1.5,forb
9/10/2015,10,6,shrubland,0,0,1,7,0,0,0,0,0,0,0,0,0,3.5,grass
9/10/2015,10,7,shrubland,0,0,5,3,0,0,0,0,0,0,0,0,0,2,grass
9/10/2015,10,8,shrubland,0,0,4,2,1,1,0,1,0,0,0,0,0,2.5,grass
9/10/2015,10,9,shrubland,0,0,4,5,0,0,0,0,0,0,0,0,0,4.1,grass
9/10/2015,10,10,shrubland,0,0,4,0,0,0,0,0,1,0,0,0,0,2.4,grass
9/10/2015,10,11,shrubland,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,
9/10/2015,10,12,shrubland,0,0,2,1,2,0,0,0,0,0,0,0,0,1.2,grass
9/10/2015,10,13,shrubland,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,
9/10/2015,10,14,shrubland,0,0,4,1,0,1,0,0,0,0,0,0,0,0.6,grass
9/10/2015,10,15,shrubland,0,0,3,0,0,3,0,0,0,0,0,0,0,1.8,grass
9/10/2015,10,16,shrubland,0,0,5,3,0,0,0,0,0,0,0,0,0,1.8,forb
9/10/2015,10,17,shrubland,0,0,2,0,0,3,0,0,0,0,0,0,0,2,grass
9/10/2015,10,18,shrubland,0,0,2,0,0,6,0,0,0,0,0,0,0,3,grass
9/10/2015,10,19,shrubland,0,0,0,2,0,1,1,0,0,0,1,0,0,0.4,forb
9/10/2015,10,20,shrubland,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,
9/10/2015,10,21,shrubland,0,0,1,4,0,0,0,0,1,0,0,0,0,2.2,forb
9/10/2015,10,22,shrubland,0,0,1,1,0,1,0,0,1,0,0,0,0,3,grass
9/10/2015,10,23,shrubland,0,0,5,3,0,0,0,0,0,0,0,0,0,2.2,grass
9/10/2015,10,24,shrubland,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,
9/10/2015,10,25,shrubland,0,0,3,2,0,0,0,0,1,0,0,0,0,3,grass
9/10/2015,11,1,shrubland,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,
9/10/2015,11,2,shrubland,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,
9/10/2015,11,3,shrubland,0,0,5,0,0,0,0,0,0,0,0,0,0,2.2,grass
9/10/2015,11,4,shrubland,0,0,0,5,0,0,0,0,0,0,0,0,0,11.2,forb
9/10/2015,11,5,shrubland,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,
9/10/2015,11,6,shrubland,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,
9/10/2015,11,7,shrubland,0,0,0,2,1,0,0,0,0,0,0,0,0,2.3,grass
9/10/2015,11,8,shrubland,0,0,0,3,0,0,0,0,0,0,0,0,0,0.8,forb
9/10/2015,11,9,shrubland,0,0,0,0,0,0,1,0,2,0,0,0,0,3.4,forb
9/10/2015,11,10,shrubland,0,0,0,0,0,1,0,0,0,2,0,0,0,0.2,grass
9/10/2015,11,11,shrubland,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,
9/10/2015,11,12,shrubland,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,
9/10/2015,11,13,shrubland,0,0,0,0,0,0,0,0,0,1,0,0,0,2.4,grass
9/10/2015,11,14,shrubland,0,0,0,2,0,0,0,0,1,0,0,0,0,2,forb
9/10/2015,11,15,shrubland,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,
9/10/2015,11,16,shrubland,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,
9/10/2015,11,17,shrubland,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,
9/10/2015,11,18,shrubland,0,0,0,4,0,0,0,0,0,1,1,0,0,0.5,grass
9/10/2015,11,19,shrubland,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,
9/10/2015,11,20,shrubland,0,0,0,3,0,0,0,0,0,0,0,0,0,0.6,forb
9/10/2015,11,21,shrubland,0,0,0,0,0,0,1,0,0,0,3,0,0,2,forb
9/10/2015,11,22,shrubland,0,0,4,0,0,0,0,0,0,0,0,0,0,1.2,grass
9/10/2015,11,23,shrubland,0,0,3,0,0,0,2,1,0,0,0,0,0,3.4,grass
9/10/2015,11,24,shrubland,0,0,1,1,0,1,0,0,0,0,0,0,0,2.4,forb
9/10/2015,11,25,shrubland,0,0,2,2,1,0,0,0,0,0,0,0,0,2.7,grass
9/10/2015,12,1,shrubland,0,0,2,4,0,0,0,0,0,0,0,0,0,1.5,forb
9/10/2015,12,2,shrubland,0,0,0,4,0,0,1,0,0,0,0,0,0,1.4,forb
9/10/2015,12,3,shrubland,0,0,0,5,0,0,0,0,3,0,0,0,0,2,forb
9/10/2015,12,4,shrubland,0,0,0,5,0,0,0,0,2,0,0,0,0,0.6,forb
9/10/2015,12,5,shrubland,0,0,0,8,0,0,0,0,0,0,0,0,0,1.7,forb
9/10/2015,12,6,shrubland,0,0,0,7,0,0,0,1,0,0,0,0,0,1.6,forb
9/10/2015,12,7,shrubland,0,0,0,3,0,0,0,0,4,0,0,0,0,0.8,forb
9/10/2015,12,8,shrubland,0,0,3,3,0,1,0,0,0,0,0,0,0,1.9,grass
9/10/2015,12,9,shrubland,0,0,0,1,0,0,1,0,0,0,0,0,0,4.4,forb
9/10/2015,12,10,shrubland,0,0,2,6,0,0,0,0,0,0,0,0,0,1.4,forb
9/10/2015,12,11,shrubland,0,0,1,4,0,0,0,0,2,0,0,0,0,1.6,grass
9/10/2015,12,12,shrubland,0,0,0,7,0,0,0,0,0,0,0,0,0,3.4,forb
9/10/2015,12,13,shrubland,0,0,0,4,0,0,0,0,0,0,1,0,0,2.4,forb
9/10/2015,12,14,shrubland,0,0,0,3,0,0,0,0,2,0,0,0,0,0.6,forb
9/10/2015,12,15,shrubland,0,0,1,3,0,0,0,0,0,0,0,0,0,2,forb
9/10/2015,12,16,shrubland,0,0,3,4,0,0,0,0,0,0,0,0,0,2.2,grass
9/10/2015,12,17,shrubland,0,0,4,5,0,0,0,0,0,0,0,0,0,4,grass
9/10/2015,12,18,shrubland,0,0,2,3,0,0,0,0,0,0,0,0,0,5.2,grass
9/10/2015,12,19,shrubland,0,0,2,2,0,0,0,0,0,0,0,0,0,1.5,grass
9/10/2015,12,20,shrubland,0,0,0,2,2,0,1,0,2,0,0,0,0,3,grass
9/10/2015,12,21,shrubland,0,0,6,0,0,1,0,0,0,0,0,0,0,1.2,grass
9/10/2015,12,22,shrubland,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2,grass
9/10/2015,12,23,shrubland,0,0,0,4,0,0,0,0,0,0,0,0,0,1.3,forb
9/10/2015,12,24,shrubland,0,0,1,2,1,0,0,0,0,0,0,0,0,2,grass
9/10/2015,12,25,shrubland,0,0,1,4,0,1,1,0,0,0,0,0,0,1.6,grass
9/10/2015,13,1,shrubland,0,0,4,3,0,0,0,0,1,0,0,0,0,5.2,grass
9/10/2015,13,2,shrubland,0,0,0,3,0,0,0,1,1,0,0,0,0,2.8,forb
9/10/2015,13,3,shrubland,0,0,3,0,0,3,0,0,0,0,0,0,0,4.4,grass
9/10/2015,13,4,shrubland,0,0,5,0,0,1,0,0,0,0,0,0,0,3.8,grass
9/10/2015,13,5,shrubland,0,0,3,3,0,0,0,0,0,0,0,0,0,3.8,forb
9/10/2015,13,6,shrubland,0,0,3,2,0,1,1,0,1,0,0,0,0,2.8,grass
9/10/2015,13,7,shrubland,0,0,4,1,0,0,0,0,0,0,0,0,0,4.2,grass
9/10/2015,13,8,shrubland,0,0,3,4,1,0,0,0,0,0,0,0,0,4,forb
9/10/2015,13,9,shrubland,0,0,5,0,0,1,0,0,0,0,1,0,0,10.4,grass
9/10/2015,13,10,shrubland,0,0,1,5,0,0,0,0,0,0,0,0,0,10.7,grass
9/10/2015,13,11,shrubland,0,0,5,2,0,0,0,0,0,0,0,0,0,10.2,grass
9/10/2015,13,12,shrubland,0,0,4,1,1,5,0,0,0,0,0,0,0,8.7,grass
9/10/2015,13,13,shrubland,0,0,3,5,0,0,1,0,2,0,0,0,0,13.6,forb
9/10/2015,13,14,shrubland,0,0,3,5,0,0,0,0,2,0,0,0,0,14,forb
9/10/2015,13,15,shrubland,0,0,4,3,0,3,0,0,2,0,0,0,0,10.5,forb
9/10/2015,13,16,shrubland,0,0,4,2,0,3,0,0,1,0,0,0,0,8,grass
9/10/2015,13,17,shrubland,0,0,4,1,0,1,0,1,0,0,0,0,0,7,grass
9/10/2015,13,18,shrubland,0,0,8,1,0,0,0,0,0,0,0,0,0,6.2,grass
9/10/2015,13,19,shrubland,0,0,5,0,0,0,0,2,0,0,0,0,0,7.4,grass
9/10/2015,13,20,shrubland,0,0,3,1,0,1,0,2,0,0,0,0,0,4,grass
9/10/2015,13,21,shrubland,0,0,5,1,0,0,0,0,1,0,0,0,0,5.2,grass
9/10/2015,13,22,shrubland,0,0,4,2,0,3,0,0,0,0,0,0,0,7.2,grass
9/10/2015,13,23,shrubland,0,0,0,2,0,3,0,0,0,0,0,0,0,2.4,forb
9/10/2015,13,24,shrubland,0,0,0,3,0,0,0,0,2,0,0,0,0,3.8,forb
9/10/2015,13,25,shrubland,0,0,0,8,0,3,0,0,0,0,0,0,0,6,grass
9/10/2015,15,1,shrubland,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,
9/10/2015,15,2,shrubland,0,0,11,0,0,0,0,0,0,0,0,0,0,35.8,grass
9/10/2015,15,3,shrubland,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,
9/10/2015,15,4,shrubland,0,0,0,0,0,0,0,0,0,0,0,1,0,8.6,s
9/10/2015,15,5,shrubland,0,0,2,2,0,0,0,1,0,0,0,0,0,19.8,grass
9/10/2015,15,6,shrubland,0,0,1,2,0,2,1,0,0,0,0,0,0,20,forb
9/10/2015,15,7,shrubland,0,0,5,0,0,1,0,0,0,1,0,0,0,37.5,grass
9/10/2015,15,8,shrubland,0,0,5,0,0,4,0,0,0,0,0,0,0,17.8,grass
9/10/2015,15,9,shrubland,0,0,1,8,0,2,0,0,0,1,0,0,0,14,forb
9/10/2015,15,10,shrubland,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,
9/10/2015,15,11,shrubland,0,0,7,0,0,0,0,0,0,1,0,0,0,9.1,grass
9/10/2015,15,12,shrubland,0,0,3,0,0,3,0,0,0,0,0,0,0,3.5,grass
9/10/2015,15,13,shrubland,0,0,0,0,0,1,0,0,0,2,0,0,0,3.4,grass
9/10/2015,15,14,shrubland,0,0,5,2,0,3,0,1,0,0,0,0,0,23.4,grass
9/10/2015,15,15,shrubland,0,0,0,0,0,2,0,1,0,1,0,0,0,5.8,grass
9/10/2015,15,16,shrubland,0,0,3,0,0,0,0,0,0,0,2,0,0,6,grass
9/10/2015,15,17,shrubland,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,
9/10/2015,15,18,shrubland,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,
9/10/2015,15,19,shrubland,0,0,5,3,0,1,0,0,0,0,1,0,0,29.7,forb
9/10/2015,15,20,shrubland,0,0,0,4,0,0,0,0,0,0,0,0,0,8.6,forb
9/10/2015,15,21,shrubland,0,0,0,2,0,2,0,0,0,0,5,0,0,5.2,forb
9/10/2015,15,22,shrubland,0,0,3,2,0,0,0,0,1,0,0,0,0,22.5,forb
9/10/2015,15,23,shrubland,0,0,1,2,0,1,0,0,0,0,0,0,0,5.9,forb
9/10/2015,15,24,shrubland,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2,forb
9/10/2015,15,25,shrubland,0,0,1,4,0,0,0,0,3,0,0,0,0,6.8,forb
9/10/2015,16,1,grassland,0,0,1,2,0,1,0,0,0,0,0,0,0,2,grass
9/10/2015,16,2,grassland,0,0,5,0,0,2,0,0,0,0,0,0,0,2.6,grass
9/10/2015,16,3,grassland,0,0,5,2,0,0,0,0,0,0,0,0,0,1.9,grass
9/10/2015,16,4,grassland,0,0,1,0,0,1,0,0,0,0,0,0,0,1.4,grass
9/10/2015,16,5,grassland,0,0,0,3,0,0,0,0,0,0,0,0,0,0.6,forb
9/10/2015,16,6,grassland,0,0,3,1,0,2,0,0,0,0,0,0,0,1.4,grass
9/10/2015,16,7,grassland,0,0,0,4,0,0,0,0,0,0,1,0,0,0.5,forb
9/10/2015,16,8,grassland,0,0,1,0,0,0,0,0,0,2,0,0,0,0.6,grass
9/10/2015,16,9,grassland,0,0,1,5,0,0,0,0,1,0,0,0,0,1.1,grass
9/10/2015,16,10,grassland,0,0,0,6,0,0,0,3,0,0,0,0,0,1.5,forb
9/10/2015,16,11,grassland,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,
